"year","category","subcategory","item","Quality","Units","month","price"
2007,"VEGETABLES","Cauliflowers","Kent","1st","£/head","Feb",0.38
2007,"VEGETABLES","Cauliflowers","Kent","2nd","£/head","Feb",0.26
2007,"VEGETABLES","Cauliflowers","Kent","Ave","£/head","Feb",0.32
2007,"VEGETABLES","Cauliflowers","All Other","1st","£/head","Feb",0.36
2007,"VEGETABLES","Cauliflowers","All Other","2nd","£/head","Feb",0.28
2007,"VEGETABLES","Cauliflowers","All Other","Ave","£/head","Feb",0.34
2007,"VEGETABLES","Celery","All Washed","1st","£/kg","Feb",0.65
2007,"VEGETABLES","Celery","All Washed","2nd","£/kg","Feb",0.51
2007,"VEGETABLES","Celery","All Washed","Ave","£/kg","Feb",0.61
2007,"VEGETABLES","Courgettes","All Varieties","1st","£/kg","Feb",NA
2007,"VEGETABLES","Courgettes","All Varieties","2nd","£/kg","Feb",NA
2007,"VEGETABLES","Courgettes","All Varieties","Ave","£/kg","Feb",NA
2007,"VEGETABLES","Cucumbers","All Varieties","1st","£/kg","Feb",0.91
2007,"VEGETABLES","Cucumbers","All Varieties","2nd","£/kg","Feb",NA
2007,"VEGETABLES","Cucumbers","All Varieties","Ave","£/kg","Feb",NA
2007,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","1st","£/kg","Feb",NA
2007,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","2nd","£/kg","Feb",NA
2007,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","Ave","£/kg","Feb",NA
2007,"VEGETABLES","Leeks","Trimmed","1st","£/kg","Feb",0.8
2007,"VEGETABLES","Leeks","Trimmed","2nd","£/kg","Feb",0.63
2007,"VEGETABLES","Leeks","Trimmed","Ave","£/kg","Feb",0.76
2007,"VEGETABLES","Lettuce","Butterhead – Indoor","1st","£/head","Feb",0.29
2007,"VEGETABLES","Lettuce","Butterhead – Indoor","2nd","£/head","Feb",0.22
2007,"VEGETABLES","Lettuce","Butterhead – Indoor","Ave","£/head","Feb",0.29
2007,"VEGETABLES","Lettuce","Cos","1st","£/head","Feb",NA
2007,"VEGETABLES","Lettuce","Cos","2nd","£/head","Feb",NA
2007,"VEGETABLES","Lettuce","Cos","Ave","£/head","Feb",NA
2007,"VEGETABLES","Lettuce","Crisp-Iceberg Type","1st","£/head","Feb",NA
2007,"VEGETABLES","Lettuce","Crisp-Iceberg Type","2nd","£/head","Feb",NA
2007,"VEGETABLES","Lettuce","Crisp-Iceberg Type","Ave","£/head","Feb",NA
2007,"VEGETABLES","Lettuce","Little Gem","1st","£/twin","Feb",0.45
2007,"VEGETABLES","Lettuce","Little Gem","2nd","£/twin","Feb",NA
2007,"VEGETABLES","Lettuce","Little Gem","Ave","£/twin","Feb",NA
2007,"VEGETABLES","Mushrooms","Button – Indoor","-","£/kg","Feb",1.08
2007,"VEGETABLES","Mushrooms","Cup – Indoor","-","£/kg","Feb",1.03
2007,"VEGETABLES","Mushrooms","Flat – Indoor","-","£/kg","Feb",1.38
2007,"VEGETABLES","Parsnips","All Varieties","-","£/kg","Feb",0.7
2007,"VEGETABLES","Rhubarb","Forced","-","£/kg","Feb",2.31
2007,"VEGETABLES","Rhubarb","Outdoor","-","£/kg","Feb",NA
2007,"VEGETABLES","Runner Beans","Runner-Climbing","1st","£/kg","Feb",NA
2007,"VEGETABLES","Runner Beans","Runner-Climbing","2nd","£/kg","Feb",NA
2007,"VEGETABLES","Runner Beans","Runner-Climbing","Ave","£/kg","Feb",NA
2007,"VEGETABLES","Salad Onions","Salad","-","£/bunch","Feb",NA
2007,"VEGETABLES","Shelling Peas","All Varieties","1st","£/kg","Feb",NA
2007,"VEGETABLES","Shelling Peas","All Varieties","2nd","£/kg","Feb",NA
2007,"VEGETABLES","Shelling Peas","All Varieties","Ave","£/kg","Feb",NA
2007,"VEGETABLES","Spinach","Leaf - Loose/bunches","1st","£/kg","Feb",NA
2007,"VEGETABLES","(new item this year)","Leaf - Loose/bunches","2nd","£/kg","Feb",NA
2007,"VEGETABLES","(new item this year)","Leaf - Loose/bunches","Ave","£/kg","Feb",NA
2007,"VEGETABLES","Swede","All Varieties","-","£/kg","Feb",0.27
2007,"VEGETABLES","Sweetcorn","All Varieties","-","£/cob","Feb",NA
2007,"VEGETABLES","Tomatoes","Round","1st","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Round","2nd","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Round","Ave","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Vine","1st","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Vine","2nd","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Vine","Ave","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Cherry","1st","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Cherry","2nd","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Cherry","Ave","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Plum","1st","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Plum","2nd","£/kg","Feb",NA
2007,"VEGETABLES","Tomatoes","Plum","Ave","£/kg","Feb",NA
2007,"VEGETABLES","Turnip","All Varieties","-","£/kg","Feb",0.53
2007,"VEGETABLES","Watercress","All Varieties","-","£/bunch","Feb",0.45
2007,"CUT FLOWERS","Alstromeria","Indoor","-","£/bunch(1)","Feb",0.96
2007,"CUT FLOWERS","Chrysanthemums Flowers","Indoor-bloom","-","£/bloom","Feb",NA
2007,"CUT FLOWERS","Chrysanthemums Flowers","Indoor-spray","-","£/spray","Feb",0.13
2007,"CUT FLOWERS","Gladioli","All Varieties","-","£/bunch(1)","Feb",NA
2007,"CUT FLOWERS","Irises","Indoor","-","£/bunch(1)","Feb",0.46
2007,"CUT FLOWERS","Narcissus-inc.Daffodils","Indoor","","£/bunch(2)","Feb",0.48
2007,"CUT FLOWERS","Oriental Lilies","Homegrown","-","£/stem","Feb",0.48
2007,"CUT FLOWERS","Pinks","All Varieties","-","£/bunch(3)","Feb",NA
2007,"CUT FLOWERS","Tulips","Indoor","-","£/bunch(4)","Feb",0.65
2007,"POT PLANTS","Begonia-Elatior","13cm","-","£ each","Feb",1
2007,"POT PLANTS","Cyclamen","13cm","-","£ each","Feb",0.73
2007,"POT PLANTS","Poinsettia","13cm","-","£ each","Feb",NA
2007,"POT PLANTS","Chrysanthemum","13cm","-","£ each","Feb",0.94
2008,"FRUIT","Blackberries","All Varieties","-","£/kg","Feb",NA
2008,"FRUIT","Blackcurrants","All Varieties","-","£/kg","Feb",NA
2008,"FRUIT","Cherries","Sweet Black","1st","£/kg","Feb",NA
2008,"FRUIT","Cherries","Sweet Black","2nd","£/kg","Feb",NA
2008,"FRUIT","Cherries","Sweet Black","Ave","£/kg","Feb",NA
2008,"FRUIT","Cherries","Sweet White","1st","£/kg","Feb",NA
2008,"FRUIT","Cherries","Sweet White","2nd","£/kg","Feb",NA
2008,"FRUIT","Cherries","Sweet White","Ave","£/kg","Feb",NA
2008,"FRUIT","Cooking Apples","Bramley’s Seedling","1st","£/kg","Feb",0.73
2008,"FRUIT","Cooking Apples","Bramley’s Seedling","2nd","£/kg","Feb",0.52
2008,"FRUIT","Cooking Apples","Bramley’s Seedling","Ave","£/kg","Feb",0.68
2008,"FRUIT","Damsons","All Varieties","1st","£/kg","Feb",NA
2008,"FRUIT","Damsons","All Varieties","2nd","£/kg","Feb",NA
2008,"FRUIT","Damsons","All Varieties","Ave","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Cox’s Orange-group","1st","£/kg","Feb",0.67
2008,"FRUIT","Dessert Apples","Cox’s Orange-group","2nd","£/kg","Feb",0.43
2008,"FRUIT","Dessert Apples","Cox’s Orange-group","Ave","£/kg","Feb",0.6
2008,"FRUIT","Dessert Apples","Discovery","1st","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Discovery","2nd","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Discovery","Ave","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Egremont Russet","1st","£/kg","Feb",0.9
2008,"FRUIT","Dessert Apples","Egremont Russet","2nd","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Egremont Russet","Ave","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Spartan","1st","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Spartan","2nd","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Spartan","Ave","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Worcester Pearmain","1st","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Worcester Pearmain","2nd","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Worcester Pearmain","Ave","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Red Pippin","1st","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Red Pippin","2nd","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Red Pippin","Ave","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Gala","1st","£/kg","Feb",0.57
2008,"FRUIT","Dessert Apples","Gala","2nd","£/kg","Feb",0.55
2008,"FRUIT","Dessert Apples","Gala","Ave","£/kg","Feb",0.57
2008,"FRUIT","Dessert Apples","Other Early Season","-","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Other Mid Season","-","£/kg","Feb",0.62
2008,"FRUIT","Dessert Apples","Other Late Season","-","£/kg","Feb",0.55
2008,"FRUIT","Dessert Apples","Jonogold – group","1st","£/kg","Feb",0.48
2008,"FRUIT","Dessert Apples","Jonogold – group","2nd","£/kg","Feb",NA
2008,"FRUIT","Dessert Apples","Jonogold – group","Ave","£/kg","Feb",NA
2008,"FRUIT","Gooseberries","All Varieties","-","£/kg","Feb",NA
2008,"FRUIT","Pears","Conference","1st","£/kg","Feb",0.49
2008,"FRUIT","Pears","Conference","2nd","£/kg","Feb",0.39
2008,"FRUIT","Pears","Conference","Ave","£/kg","Feb",0.46
2008,"FRUIT","Pears","Doyenne Du Comice","1st","£/kg","Feb",0.61
2008,"FRUIT","Pears","Doyenne Du Comice","2nd","£/kg","Feb",0.38
2008,"FRUIT","Pears","Doyenne Du Comice","Ave","£/kg","Feb",0.49
2008,"FRUIT","Pears","William’s Bon Chretien","1st","£/kg","Feb",NA
2008,"FRUIT","Pears","William’s Bon Chretien","2nd","£/kg","Feb",NA
2008,"FRUIT","Pears","William’s Bon Chretien","Ave","£/kg","Feb",NA
2008,"FRUIT","Pears","Other","1st","£/kg","Feb",0.46
2008,"FRUIT","Pears","Other","2nd","£/kg","Feb",NA
2008,"FRUIT","Pears","Other","Ave","£/kg","Feb",NA
2008,"FRUIT","Plums and Gages","Czar","1st","£/kg","Feb",NA
2008,"FRUIT","Plums and Gages","Czar","2nd","£/kg","Feb",NA
2008,"FRUIT","Plums and Gages","Czar","Ave","£/kg","Feb",NA
2008,"FRUIT","Plums and Gages","Majorie’s Seedling","1st","£/kg","Feb",NA
2008,"FRUIT","Plums and Gages","Majorie’s Seedling","2nd","£/kg","Feb",NA
2008,"FRUIT","Plums and Gages","Majorie’s Seedling","Ave","£/kg","Feb",NA
2008,"FRUIT","Plums and Gages","Victoria","1st","£/kg","Feb",NA
2008,"FRUIT","Plums and Gages","Victoria","2nd","£/kg","Feb",NA
2008,"FRUIT","Plums and Gages","Victoria","Ave","£/kg","Feb",NA
2008,"FRUIT","Plums and Gages","Other Varieties","-","£/kg","Feb",NA
2008,"FRUIT","Raspberries","All Varieties","-","£/kg","Feb",NA
2008,"FRUIT","Redcurrants","All Varieties","-","£/kg","Feb",NA
2008,"FRUIT","Strawberries","All Varieties","1st","£/kg","Feb",NA
2008,"FRUIT","Strawberries","All Varieties","2nd","£/kg","Feb",NA
2008,"FRUIT","Strawberries","All Varieties","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Asparagus","All Varieties","1st","£/kg","Feb",NA
2008,"VEGETABLES","Asparagus","All Varieties","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Asparagus","All Varieties","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Beetroot","Topped","-","£/kg","Feb",0.37
2008,"VEGETABLES","Broad Beans","Broad","-","£/kg","Feb",NA
2008,"VEGETABLES","Brussels Sprouts","All Varieties","1st","£/kg","Feb",0.57
2008,"VEGETABLES","Brussels Sprouts","All Varieties","2nd","£/kg","Feb",0.42
2008,"VEGETABLES","Brussels Sprouts","All Varieties","Ave","£/kg","Feb",0.54
2008,"VEGETABLES","Bulb Onions","Yellow","1st","£/kg","Feb",0.16
2008,"VEGETABLES","(previously down as bulb only)","Yellow","2nd","£/kg","Feb",0.17
2008,"VEGETABLES","(previously down as bulb only)","Yellow","Ave","£/kg","Feb",0.17
2008,"VEGETABLES","Bulb Onions","Red","1st","£/kg","Feb",0.42
2008,"VEGETABLES","(new item at the start of 2007)","Red","2nd","£/kg","Feb",0.22
2008,"VEGETABLES","(new item at the start of 2007)","Red","Ave","£/kg","Feb",0.36
2008,"VEGETABLES","Cabbage","Red","1st","£/kg","Feb",0.38
2008,"VEGETABLES","Cabbage","Red","2nd","£/kg","Feb",0.32
2008,"VEGETABLES","Cabbage","Red","Ave","£/kg","Feb",0.37
2008,"VEGETABLES","Cabbage","Savoy","1st","£/head","Feb",0.37
2008,"VEGETABLES","Cabbage","Savoy","2nd","£/head","Feb",0.32
2008,"VEGETABLES","Cabbage","Savoy","Ave","£/head","Feb",0.36
2008,"VEGETABLES","Cabbage","Spring Greens - Loose","-","£/kg","Feb",0.55
2008,"VEGETABLES","Cabbage","Spring Greens - Prepacked","-","£/kg","Feb",0.84
2008,"VEGETABLES","Cabbage","Summer & Autumn-Pointed","1st","£/kg","Feb",NA
2008,"VEGETABLES","Cabbage","Summer & Autumn-Pointed","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Cabbage","Summer & Autumn-Pointed","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Cabbage","Summer & Autumn-Round","1st","£/head","Feb",0.43
2008,"VEGETABLES","Cabbage","Summer & Autumn Round","2nd","£/head","Feb",0.34
2008,"VEGETABLES","Cabbage","Summer & Autumn Round","Ave","£/head","Feb",0.39
2008,"VEGETABLES","Cabbage","White","1st","£/kg","Feb",0.36
2008,"VEGETABLES","Cabbage","White","2nd","£/kg","Feb",0.29
2008,"VEGETABLES","Cabbage","White","Ave","£/kg","Feb",0.35
2008,"VEGETABLES","Cabbage","Winter Other","1st","£/head","Feb",0.36
2008,"VEGETABLES","Cabbage","Winter Other","2nd","£/head","Feb",0.25
2008,"VEGETABLES","Cabbage","Winter Other","Ave","£/head","Feb",0.35
2008,"VEGETABLES","Calabrese","All Varieties","-","£/kg","Feb",NA
2008,"VEGETABLES","Capsicums","Green","1st","£/kg","Feb",NA
2008,"VEGETABLES","Capsicums","Green","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Capsicums","Green","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Capsicums","Red","1st","£/kg","Feb",NA
2008,"VEGETABLES","Capsicums","Red","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Capsicums","Red","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Carrots","Topped-Washed","1st","£/kg","Feb",0.34
2008,"VEGETABLES","Carrots","Topped-Washed","2nd","£/kg","Feb",0.21
2008,"VEGETABLES","Carrots","Topped-Washed","Ave","£/kg","Feb",0.32
2008,"VEGETABLES","Cauliflowers","Kent","1st","£/head","Feb",0.49
2008,"VEGETABLES","Cauliflowers","Kent","2nd","£/head","Feb",0.4
2008,"VEGETABLES","Cauliflowers","Kent","Ave","£/head","Feb",0.46
2008,"VEGETABLES","Cauliflowers","All Other","1st","£/head","Feb",0.44
2008,"VEGETABLES","Cauliflowers","All Other","2nd","£/head","Feb",0.32
2008,"VEGETABLES","Cauliflowers","All Other","Ave","£/head","Feb",0.42
2008,"VEGETABLES","Celery","All Washed","1st","£/kg","Feb",NA
2008,"VEGETABLES","Celery","All Washed","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Celery","All Washed","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Courgettes","All Varieties","1st","£/kg","Feb",NA
2008,"VEGETABLES","Courgettes","All Varieties","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Courgettes","All Varieties","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Cucumbers","All Varieties","1st","£/kg","Feb",0.81
2008,"VEGETABLES","Cucumbers","All Varieties","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Cucumbers","All Varieties","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","1st","£/kg","Feb",NA
2008,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Leeks","Trimmed","1st","£/kg","Feb",0.96
2008,"VEGETABLES","Leeks","Trimmed","2nd","£/kg","Feb",0.77
2008,"VEGETABLES","Leeks","Trimmed","Ave","£/kg","Feb",0.91
2008,"VEGETABLES","Lettuce","Butterhead – Indoor","1st","£/head","Feb",0.31
2008,"VEGETABLES","Lettuce","Butterhead – Indoor","2nd","£/head","Feb",0.19
2008,"VEGETABLES","Lettuce","Butterhead – Indoor","Ave","£/head","Feb",0.31
2008,"VEGETABLES","Lettuce","Cos","1st","£/head","Feb",NA
2008,"VEGETABLES","Lettuce","Cos","2nd","£/head","Feb",NA
2008,"VEGETABLES","Lettuce","Cos","Ave","£/head","Feb",NA
2008,"VEGETABLES","Lettuce","Crisp-Iceberg Type","1st","£/head","Feb",NA
2008,"VEGETABLES","Lettuce","Crisp-Iceberg Type","2nd","£/head","Feb",NA
2008,"VEGETABLES","Lettuce","Crisp-Iceberg Type","Ave","£/head","Feb",NA
2008,"VEGETABLES","Lettuce","Little Gem","1st","£/twin","Feb",0.43
2008,"VEGETABLES","Lettuce","Little Gem","2nd","£/twin","Feb",NA
2008,"VEGETABLES","Lettuce","Little Gem","Ave","£/twin","Feb",NA
2008,"VEGETABLES","Mushrooms","Button – Indoor","-","£/kg","Feb",NA
2008,"VEGETABLES","Mushrooms","Cup – Indoor","-","£/kg","Feb",1.43
2008,"VEGETABLES","Mushrooms","Flat – Indoor","-","£/kg","Feb",NA
2008,"VEGETABLES","Parsnips","All Varieties","-","£/kg","Feb",0.84
2008,"VEGETABLES","Rhubarb","Forced","-","£/kg","Feb",2.18
2008,"VEGETABLES","Rhubarb","Outdoor","-","£/kg","Feb",3.06
2008,"VEGETABLES","Runner Beans","Runner-Climbing","1st","£/kg","Feb",NA
2008,"VEGETABLES","Runner Beans","Runner-Climbing","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Runner Beans","Runner-Climbing","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Salad Onions","Salad","-","£/bunch","Feb",NA
2008,"VEGETABLES","Shelling Peas","All Varieties","1st","£/kg","Feb",NA
2008,"VEGETABLES","Shelling Peas","All Varieties","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Shelling Peas","All Varieties","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Spinach","Leaf - Loose/bunches","1st","£/kg","Feb",NA
2008,"VEGETABLES","(new item at the start of 2007)","Leaf - Loose/bunches","2nd","£/kg","Feb",NA
2008,"VEGETABLES","(new item at the start of 2007)","Leaf - Loose/bunches","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Swede","All Varieties","-","£/kg","Feb",0.32
2008,"VEGETABLES","Sweetcorn","All Varieties","-","£/cob","Feb",NA
2008,"VEGETABLES","Tomatoes","Round","1st","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Round","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Round","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Vine","1st","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Vine","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Vine","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Cherry","1st","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Cherry","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Cherry","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Plum","1st","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Plum","2nd","£/kg","Feb",NA
2008,"VEGETABLES","Tomatoes","Plum","Ave","£/kg","Feb",NA
2008,"VEGETABLES","Turnip","All Varieties","-","£/kg","Feb",0.8
2008,"VEGETABLES","Watercress","All Varieties","-","£/bunch","Feb",0.43
2008,"CUT FLOWERS","Alstromeria","Indoor","-","£/bunch(1)","Feb",0.92
2008,"CUT FLOWERS","Chrysanthemums Flowers","Indoor-bloom","-","£/bloom","Feb",NA
2008,"CUT FLOWERS","Chrysanthemums Flowers","Indoor-spray","-","£/spray","Feb",0.15
2008,"CUT FLOWERS","Gladioli","All Varieties","-","£/bunch(1)","Feb",NA
2008,"CUT FLOWERS","Irises","Indoor","-","£/bunch(1)","Feb",0.57
2008,"CUT FLOWERS","Narcissus-inc.Daffodils","Indoor","","£/bunch(2)","Feb",0.47
2008,"CUT FLOWERS","Oriental Lilies","Homegrown","-","£/stem","Feb",0.6
2008,"CUT FLOWERS","Pinks","All Varieties","-","£/bunch(3)","Feb",NA
2008,"CUT FLOWERS","Tulips","Indoor","-","£/bunch(4)","Feb",0.73
2008,"POT PLANTS","Begonia-Elatior","13cm","-","£ each","Feb",1.11
2008,"POT PLANTS","Cyclamen","13cm","-","£ each","Feb",1.17
2008,"POT PLANTS","Poinsettia","13cm","-","£ each","Feb",NA
2008,"POT PLANTS","Chrysanthemum","13cm","-","£ each","Feb",1.06
2009,"FRUIT","Blackberries","All Varieties","-","£/kg","Feb",NA
2009,"FRUIT","Blackcurrants","All Varieties","-","£/kg","Feb",NA
2009,"FRUIT","Cherries","Sweet Black","1st","£/kg","Feb",NA
2009,"FRUIT","Cherries","Sweet Black","2nd","£/kg","Feb",NA
2009,"FRUIT","Cherries","Sweet Black","Ave","£/kg","Feb",NA
2009,"FRUIT","Cherries","Sweet White","1st","£/kg","Feb",NA
2009,"FRUIT","Cherries","Sweet White","2nd","£/kg","Feb",NA
2009,"FRUIT","Cherries","Sweet White","Ave","£/kg","Feb",NA
2009,"FRUIT","Cooking Apples","Bramley’s Seedling","1st","£/kg","Feb",0.67
2009,"FRUIT","Cooking Apples","Bramley’s Seedling","2nd","£/kg","Feb",0.46
2009,"FRUIT","Cooking Apples","Bramley’s Seedling","Ave","£/kg","Feb",0.62
2009,"FRUIT","Damsons","All Varieties","1st","£/kg","Feb",NA
2009,"FRUIT","Damsons","All Varieties","2nd","£/kg","Feb",NA
2009,"FRUIT","Damsons","All Varieties","Ave","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Cox’s Orange-group","1st","£/kg","Feb",0.83
2009,"FRUIT","Dessert Apples","Cox’s Orange-group","2nd","£/kg","Feb",0.53
2009,"FRUIT","Dessert Apples","Cox’s Orange-group","Ave","£/kg","Feb",0.77
2009,"FRUIT","Dessert Apples","Discovery","1st","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Discovery","2nd","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Discovery","Ave","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Egremont Russet","1st","£/kg","Feb",0.75
2009,"FRUIT","Dessert Apples","Egremont Russet","2nd","£/kg","Feb",0.57
2009,"FRUIT","Dessert Apples","Egremont Russet","Ave","£/kg","Feb",0.73
2009,"FRUIT","Dessert Apples","Spartan","1st","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Spartan","2nd","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Spartan","Ave","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Worcester Pearmain","1st","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Worcester Pearmain","2nd","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Worcester Pearmain","Ave","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Red Pippin","1st","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Red Pippin","2nd","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Red Pippin","Ave","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Gala","1st","£/kg","Feb",0.88
2009,"FRUIT","Dessert Apples","Gala","2nd","£/kg","Feb",0.55
2009,"FRUIT","Dessert Apples","Gala","Ave","£/kg","Feb",0.84
2009,"FRUIT","Dessert Apples","Other Early Season","-","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Other Mid Season","-","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Other Late Season","-","£/kg","Feb",0.67
2009,"FRUIT","Dessert Apples","Jonogold – group","1st","£/kg","Feb",0.6
2009,"FRUIT","Dessert Apples","Jonogold – group","2nd","£/kg","Feb",NA
2009,"FRUIT","Dessert Apples","Jonogold – group","Ave","£/kg","Feb",NA
2009,"FRUIT","Gooseberries","All Varieties","-","£/kg","Feb",NA
2009,"FRUIT","Pears","Conference","1st","£/kg","Feb",0.69
2009,"FRUIT","Pears","Conference","2nd","£/kg","Feb",0.54
2009,"FRUIT","Pears","Conference","Ave","£/kg","Feb",0.63
2009,"FRUIT","Pears","Doyenne Du Comice","1st","£/kg","Feb",0.72
2009,"FRUIT","Pears","Doyenne Du Comice","2nd","£/kg","Feb",0.48
